,Unnamed: 0,listing_url,last_scraped,source,name,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,price,calendar_updated,has_availability,instant_bookable,id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month
158,158,https://www.airbnb.com/rooms/623102454293479631,2024-11-05,city scrape,Walk everywhere! Stylish apartment for up to 5,It is an urban neighborhood on a Main Street of Albany which makes it so great to walk everywhere. Please be aware it can be a bit noisy at times but the bedroom is facing the quiet courtyard and is always quiet,https://a0.muscache.com/pictures/f90fcad9-7ca0-4095-887a-6eef4346f0c8.jpg,https://www.airbnb.com/users/show/1176120,Julia,2011-09-18,"New York, NY","Entrepreneur. Investor. Traveler. Optimist.
My husband and I split our time between our place in Manhattan, our upstate NY home, and our travels throughout the world. 
",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/ebe18601-9c90-4c1c-82b7-cbe0731e00d9.jpg?aki_policy=profile_x_medium,Arbor Hill,"['email', 'phone']",t,t,Neighborhood highlights,THIRD WARD,Entire condo,Entire home/apt,1 bath,"[""Hangers"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Portable fans"", ""Extra pillows and blankets"", ""Bed linens"", ""Exterior security cameras on property"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Board games"", ""Dishes and silverware"", ""Body soap"", ""Freezer"", ""Pets allowed"", ""Clothing storage"", ""Window AC unit"", ""Central heating"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Bathtub"", ""Radiant heating"", ""Toaster"", ""Smart lock"", ""Free street parking"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Laundromat nearby"", ""Wifi"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Airfryer (looks like microwave but works like oven) single oven"", ""Electric stove"", ""Wine glasses"", ""TV""]",94.0,within data,t,f,623102454293479631,20241105062440,1176120,3.0,13.0,42.65723,-73.75684,5.0,1.0,1.0,2.0,1.0,365,87,30.6,4.54,4.61,4.8,4.13,5.56
159,159,https://www.airbnb.com/rooms/625346918039601608,2024-11-05,city scrape,Charming Garden Apartment in Center Square,**Located in the heart of Center Square - recently named #4 on Forbes list of Best Neighborhoods for Young Professionals in the US!**<br />Vibrant area full of bars and restaurants within walking distance of the apartment (check out my guidebook for some suggestions). Washington Park and the Empire State Plaza are also within easy walking distance.,https://a0.muscache.com/pictures/miso/Hosting-625346918039601608/original/8a68ecaa-65c5-47e9-8c89-808c1c2d2800.jpeg,https://www.airbnb.com/users/show/12742779,Kathryn,2014-03-02,"Albany, NY","Long time Airbnb guest, new host. My husband (& cohost) and I love traveling and meeting new people.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/f60aaea2-5ca9-4464-98c3-20872d0f67c0.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Portable fans"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Exterior security cameras on property"", ""Bed linens"", ""Conditioner"", ""First aid kit"", ""Outdoor dining area"", ""Self check-in"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Dishwasher"", ""Body soap"", ""Freezer"", ""Window AC unit"", ""Fire extinguisher"", ""50 inch HDTV with Netflix, HBO Max, Roku, Hulu, Disney+, Apple TV, Amazon Prime Video"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free street parking"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Laundromat nearby"", ""Private entrance"", ""Wine glasses"", ""Viking stainless steel oven"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Viking gas stove"", ""Coffee maker: Keurig coffee machine"", ""Paid parking lot off premises""]",113.0,within data,t,t,625346918039601608,20241105062440,12742779,1.0,1.0,42.65347,-73.7662,3.0,1.0,1.0,2.0,1.0,1125,67,30.6,4.94,4.93,4.94,4.88,1.9
160,160,https://www.airbnb.com/rooms/628163387057233327,2024-11-05,city scrape,★SPACIOUS 1BR Apt w/ Character 10ft Ceilings W/D!★,"PRIME location in the heart of downtown Albany, minutes from highway and walking distance to popular restaurants, attractions and pubs. <br /><br />Nearby Restaurants:<br />- Hill Street Cafe  (1 minute walk)<br />- Cafe Capriccio  (5 minute walk)<br />- The City Beer Hall  (11 minute walk)<br />- El Mariachi  (12 minute walk)<br /><br />Nearby attractions:<br />- New York State Mansion  (3 minute walk)<br />- Cathedral of the Immaculate Conception  (3 minute walk)<br />- MVP Arena  (7 minute walk)<br />- Empire State Plaza  (12 minute walk)<br />- New York State Capitol  (14 minute walk)<br />- USS Slater  (15 minute walk)",https://a0.muscache.com/pictures/fb5da1ff-a5b4-4d52-98b0-48af1c53404e.jpg,https://www.airbnb.com/users/show/47625981,Linda,2015-10-28,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,97%,99%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,Mansion Area,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Stove"", ""Rice maker"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Patio or balcony"", ""Iron"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Body soap"", ""Dryer"", ""Freezer"", ""Washer"", ""Pets allowed"", ""Clothing storage"", ""Fire extinguisher"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Lockbox"", ""Air conditioning"", ""Free street parking"", ""Backyard"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",120.0,within data,t,t,628163387057233327,20241105062440,47625981,17.0,18.0,42.64528,-73.75861,2.0,1.0,1.0,1.0,1.0,365,365,51.0,4.75,4.75,4.88,4.53,1.73
161,161,https://www.airbnb.com/rooms/628824127129967353,2024-11-05,city scrape,Clean lines and accessible Convenient Location!,nice,https://a0.muscache.com/pictures/miso/Hosting-628824127129967353/original/28126b69-dfaa-488c-b026-d59e6e4dbf46.jpeg,https://www.airbnb.com/users/show/7164949,Jordan,2013-06-28,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/3f4df6f8-43bf-43e4-ab89-798a06507c41.jpg?aki_policy=profile_x_medium,Sheridan Hollow,"['email', 'phone']",t,f,Neighborhood highlights,THIRD WARD,Private room in rental unit,Private room,1 private bath,"[""Self check-in"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Hotpoint gas stove"", ""Pets allowed"", ""Lockbox"", ""Ethernet connection"", ""Central heating"", ""Air conditioning"", ""Smoke alarm"", ""Free street parking"", ""Hotpoint oven"", ""Carbon monoxide alarm"", ""Hotpoint refrigerator"", ""Exterior security cameras on property""]",68.0,within data,t,f,628824127129967353,20241105062440,7164949,1.0,2.0,42.66169974831227,-73.76466827605744,1.0,1.0,2.0,2.0,2.0,7,88,0.0,4.9,4.9,5.0,4.8,2.2
162,162,https://www.airbnb.com/rooms/631035244220396236,2024-11-05,city scrape,★PRIVATE 1 BDRM Newly Renovated Apt W/D Patio★,"PRIME location in the heart of downtown Albany, minutes from highway and walking distance to popular restaurants, attractions and pubs. <br /><br />Nearby Restaurants:<br />- Hill Street Cafe  (1 minute walk)<br />- Cafe Capriccio  (5 minute walk)<br />- The City Beer Hall  (11 minute walk)<br />- El Mariachi  (12 minute walk)<br /><br />Nearby attractions:<br />- New York State Mansion  (3 minute walk)<br />- Cathedral of the Immaculate Conception  (3 minute walk)<br />- MVP Arena  (7 minute walk)<br />- Empire State Plaza  (12 minute walk)<br />- New York State Capitol  (14 minute walk)<br />- USS Slater  (15 minute walk)",https://a0.muscache.com/pictures/miso/Hosting-631035244220396236/original/69b2bdfe-d55e-4f14-97fa-90c8fe91f5bd.jpeg,https://www.airbnb.com/users/show/47625981,Linda,2015-10-28,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,97%,99%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,Mansion Area,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Stove"", ""Rice maker"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Patio or balcony"", ""Iron"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Body soap"", ""Dryer"", ""Freezer"", ""Washer"", ""Pets allowed"", ""Clothing storage"", ""Fire extinguisher"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Lockbox"", ""Air conditioning"", ""Free street parking"", ""Backyard"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",100.0,within data,t,t,631035244220396236,20241105062440,47625981,17.0,18.0,42.64558,-73.75928,2.0,1.0,1.0,1.0,1.0,365,364,54.0,4.61,4.7,4.87,4.43,1.82
163,163,https://www.airbnb.com/rooms/631778545710518995,2024-11-05,city scrape,Lovely 3-bedroom apartment with indoor fireplace.,"Urban Downtown Albany  area, close to the Capital, State Museum, MVP arena, SS Slater.",https://a0.muscache.com/pictures/miso/Hosting-631778545710518995/original/17b651e8-f173-46ce-8a79-15248afec61b.jpeg,https://www.airbnb.com/users/show/272907816,Angela,2019-07-02,"Albany, NY", ,within an hour,100%,87%,t,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_x_medium,Pastures,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,Entire rental unit,Entire home/apt,1 bath,"[""Portable air conditioning"", ""50 inch HDTV with Roku"", ""Hair dryer"", ""Heating"", ""Patio or balcony"", ""BBQ grill"", ""Keypad"", ""Iron"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""First aid kit"", ""Self check-in"", ""Dishes and silverware"", ""Washer"", ""Window AC unit"", ""Fire extinguisher"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Indoor fireplace: gas"", ""Backyard"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Coffee maker""]",141.0,within data,t,f,631778545710518995,20241105062440,272907816,4.0,6.0,42.645252,-73.753433,6.0,1.0,3.0,1.4,2.0,28,33,17.0,4.53,4.9,4.71,4.12,0.81
164,164,https://www.airbnb.com/rooms/634108143238179968,2024-11-05,city scrape,Perfect for Families and Traveling Professionals,"Contains many buildings of architectural significance and is locally famous for its nightlife, entertainment, culture, and dining. It is also notable for its close proximity to Washington Park. The neighborhood is often compared to New York City's Greenwich Village for its eclectic mix of residential and commercial uses, including bars, nightclubs, restaurants, and unique stores.",https://a0.muscache.com/pictures/miso/Hosting-634108143238179968/original/dbfa0c11-4bd0-4158-b13d-bd591601d7fa.jpeg,https://www.airbnb.com/users/show/119340359,Lori,2017-03-05,"Albany, NY","I love to travel with family and friends to see new places and explore new cultures and experiences.  Sometimes I head off on my own but , these days I mainly travel with my son.

I've visited England, Wales, China, Cambodia, Vietnam, Thailand , France , Italy, Peru, Cuba , Belgium to name a few. 

But I'm always planning my next adventure be it next week or next year.

",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/6ffdda76-2128-49ce-9532-5eba3ea973af.jpg?aki_policy=profile_x_medium,Park South,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,SIXTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Stove"", ""Free washer \u2013 In unit"", ""Shower gel"", ""Fast wifi \u2013 117 Mbps"", ""Coffee"", ""Record player"", ""Hair dryer"", ""55 inch HDTV with Roku, Hulu"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Exterior security cameras on property"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Board games"", ""Dishwasher"", ""Dishes and silverware"", ""Freezer"", ""Pets allowed"", ""Window AC unit"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Free dryer \u2013 In unit"", ""Crib"", ""Radiant heating"", ""Toaster"", ""Smart lock"", ""Free street parking"", ""Park view"", ""Carbon monoxide alarm"", ""Bluetooth sound system"", ""Books and reading material"", ""Outlet covers"", ""Clothing storage: dresser"", ""Kitchen"", ""Blender"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Wine glasses""]",216.0,within data,t,t,634108143238179968,20241105062440,119340359,2.0,4.0,42.65323,-73.76797,7.0,1.0,3.0,3.0,1.7,365,118,101.0,4.97,5.0,5.0,4.83,3.42
165,165,https://www.airbnb.com/rooms/646570081594519710,2024-11-05,previous scrape,Peaceful 2 bedroom condo in the heart of Albany,"Quiet street in the heart of Albany near all major hospitals.  Walking distance to local restaurants, bars, and grocery stores.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NjQ2NTcwMDgxNTk0NTE5NzEw/original/1be174ef-cec2-42c9-831d-d216c73c2bd5.jpeg,https://www.airbnb.com/users/show/172658781,Jessica,2018-02-10,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,91%,f,https://a0.muscache.com/im/pictures/user/178d6f17-2289-488a-be85-96aa44b8aed4.jpg?aki_policy=profile_x_medium,Manning Boulevard,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,THIRTEENTH WARD,Entire condo,Entire home/apt,1 bath,"[""Hangers"", ""Heating - split type ductless system"", ""Coffee"", ""Single level home"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Hair dryer"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Extra pillows and blankets"", ""Bed linens"", ""Exterior security cameras on property"", ""First aid kit"", ""Dishwasher"", ""Dishes and silverware"", ""Freezer"", ""Washer"", ""Pets allowed"", ""Central heating"", ""Exercise equipment"", ""Fire extinguisher"", ""Stainless steel gas stove"", ""Dining table"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Shared backyard \u2013 Not fully fenced"", ""Toaster"", ""Free street parking"", ""Outdoor furniture"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Laundromat nearby"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Fire pit"", ""Dedicated workspace"", ""Smoke alarm"", ""Microwave"", ""AC - split type ductless system"", ""Shared patio or balcony"", ""Private gym in building"", ""Long term stays allowed"", ""Sound system with Bluetooth and aux"", ""Wine glasses"", ""TV""]",100.0,within data,t,f,646570081594519710,20241105062440,172658781,5.0,5.0,42.66897,-73.79653,4.0,1.0,2.0,1.0,1.7,365,132,1.0,4.9,5.0,4.9,5.0,0.41
166,166,https://www.airbnb.com/rooms/649973892551492641,2024-11-05,city scrape,Modern luxury studio with free off street parking,nice,https://a0.muscache.com/pictures/6bf876ae-498d-43a1-a30c-a9ed6b6a465c.jpg,https://www.airbnb.com/users/show/353498132,Michael,2020-07-04,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,93%,t,https://a0.muscache.com/im/pictures/user/90fe32ef-2fd1-4d47-9388-a2c796561478.jpg?aki_policy=profile_x_medium,Mansion Area,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Heating"", ""Iron"", ""Exterior security cameras on property"", ""Dryer"", ""Washer"", ""Free parking on premises"", ""Essentials"", ""Fast wifi \u2013 453 Mbps"", ""Hot water"", ""Cooking basics"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Host greets you"", ""Dedicated workspace"", ""Smoke alarm"", ""Long term stays allowed"", ""TV""]",99.0,within data,t,f,649973892551492641,20241105062440,353498132,5.0,5.0,42.64625,-73.75663,2.0,1.0,0.0,1.0,1.7,365,185,7.0,4.71,4.86,5.0,4.43,0.26
167,167,https://www.airbnb.com/rooms/653433851241162365,2024-11-05,city scrape,Lovely apartment in heart of Albany,nice,https://a0.muscache.com/pictures/miso/Hosting-653433851241162365/original/6acc254b-d886-45c0-b238-8b84e644a11c.jpeg,https://www.airbnb.com/users/show/1761578,Grant,2012-02-16,"New York, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,91%,f,https://a0.muscache.com/im/users/1761578/profile_pic/1329421167/original.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,"['email', 'phone']",t,f,Neighborhood highlights,SIXTH WARD,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Freezer"", ""Window AC unit"", ""Central heating"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Cooking basics"", ""Oven"", ""Smart lock"", ""Carbon monoxide alarm"", ""Noise decibel monitors on property"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Microwave"", ""Wine glasses"", ""TV""]",130.0,within data,t,t,653433851241162365,20241105062440,1761578,4.0,7.0,42.65389,-73.76538,2.0,1.0,1.0,1.0,2.0,29,85,6.0,5.0,4.83,5.0,4.67,0.3
